lon,lat,p_iid,p_bym,p_bym_cov
63.427,55.7149,1.0,1.0,1.0
61.1155,54.6919,1.0,1.0,1.0
58.9452,53.6241,1.0,1.0,1.0
56.9092,52.517,1.0,1.0,1.0
55.0,51.3757,1.0,1.0,1.0
53.2101,50.2051,1.0,1.0,1.0
51.5318,49.0093,1.0,1.0,1.0
49.9575,47.7924,1.0,1.0,1.0
48.4802,46.558,1.0,1.0,1.0
47.0928,45.3093,1.0,1.0,1.0
45.789,44.0493,1.0,1.0,1.0
44.5625,42.7807,0.4997005988023952,0.8470059880239521,0.8473053892215568
43.4078,41.5059,1.0,1.0,1.0
42.3196,40.2271,1.0,1.0,1.0
41.293,38.9462,1.0,1.0,1.0
40.3236,37.6652,1.0,1.0,1.0
138.4181,57.0492,1.0,1.0,1.0
135.9097,58.0713,1.0,1.0,1.0
133.2317,59.0361,1.0,1.0,1.0
130.3791,59.936,1.0,1.0,1.0
127.3499,60.7636,1.0,1.0,1.0
124.1455,61.511,1.0,1.0,1.0
120.7723,62.1703,1.0,1.0,1.0
117.2415,62.7337,1.0,1.0,1.0
113.5704,63.1944,1.0,1.0,1.0
109.7824,63.5459,1.0,1.0,1.0
105.9061,63.7832,1.0,1.0,1.0
101.9749,63.9027,1.0,1.0,1.0
98.0251,63.9027,1.0,1.0,1.0
94.0939,63.7832,1.0,1.0,1.0
90.2176,63.5459,1.0,1.0,1.0
86.4296,63.1944,1.0,1.0,1.0
82.7585,62.7337,1.0,1.0,1.0
79.2277,62.1703,1.0,1.0,1.0
75.8545,61.511,1.0,1.0,1.0
72.6501,60.7636,1.0,1.0,1.0
69.6209,59.936,1.0,1.0,1.0
66.7683,59.0361,1.0,1.0,1.0
64.0903,58.0713,1.0,1.0,1.0
61.5819,57.0492,1.0,1.0,1.0
59.2364,55.9766,1.0,1.0,1.0
57.0454,54.8599,1.0,1.0,1.0
55.0,53.7049,1.0,1.0,1.0
53.0908,52.517,1.0,1.0,1.0
51.3086,51.3012,1.0,1.0,1.0
49.6442,50.0619,1.0,1.0,1.0
48.0888,48.8031,1.0,1.0,1.0
46.6341,47.5284,1.0,1.0,1.0
45.2724,46.2411,1.0,1.0,1.0
43.9965,44.9442,1.0,1.0,1.0
42.7995,43.6402,0.38023952095808383,0.7026946107784431,0.6541916167664671
39.6237,39.7087,1.0,1.0,1.0
38.6861,38.3982,1.0,1.0,1.0
37.8015,37.0903,1.0,1.0,1.0
140.4261,58.3571,1.0,1.0,1.0
137.875,59.4322,1.0,1.0,1.0
135.1342,60.4501,1.0,1.0,1.0
132.1957,61.4029,1.0,1.0,1.0
129.0546,62.2819,1.0,1.0,1.0
125.71,63.0784,1.0,1.0,1.0
122.1663,63.7832,1.0,1.0,1.0
118.4349,64.3874,1.0,1.0,1.0
114.5345,64.8827,1.0,1.0,1.0
110.4915,65.2615,1.0,1.0,1.0
106.3402,65.5176,1.0,1.0,1.0
102.1211,65.6469,1.0,1.0,1.0
97.8789,65.6469,1.0,1.0,1.0
93.6598,65.5176,1.0,1.0,1.0
89.5085,65.2615,1.0,1.0,1.0
85.4655,64.8827,1.0,1.0,1.0
81.5651,64.3874,1.0,1.0,1.0
77.8337,63.7832,1.0,1.0,1.0
74.29,63.0784,1.0,1.0,1.0
70.9454,62.2819,1.0,1.0,1.0
67.8043,61.4029,1.0,1.0,1.0
64.8658,60.4501,1.0,1.0,1.0
62.125,59.4322,1.0,1.0,1.0
59.5739,58.3571,1.0,1.0,1.0
57.2026,57.2322,1.0,1.0,1.0
55.0,56.0644,1.0,1.0,1.0
52.9546,54.8599,1.0,1.0,1.0
51.0548,53.6241,1.0,1.0,1.0
49.2894,52.3622,1.0,1.0,1.0
47.6476,51.0787,1.0,1.0,1.0
46.1193,49.7776,1.0,1.0,1.0
44.6952,48.4625,1.0,1.0,1.0
43.3664,47.1366,1.0,1.0,1.0
42.125,45.8028,1.0,1.0,1.0
40.9638,44.4638,0.3991017964071856,0.04580838323353294,0.052095808383233536
36.9958,39.0973,1.0,1.0,1.0
36.1468,37.762,1.0,1.0,1.0
142.6141,59.6325,1.0,1.0,1.0
140.0303,60.7636,1.0,1.0,1.0
137.2348,61.8384,1.0,1.0,1.0
134.2157,62.8481,1.0,1.0,1.0
130.9638,63.7832,1.0,1.0,1.0
127.4744,64.6337,1.0,1.0,1.0
123.7495,65.3892,1.0,1.0,1.0
119.7989,66.0392,1.0,1.0,1.0
115.6422,66.5738,1.0,1.0,1.0
111.3099,66.9837,1.0,1.0,1.0
106.8428,67.2616,1.0,1.0,1.0
102.2906,67.4019,1.0,1.0,1.0
97.7094,67.4019,1.0,1.0,1.0
93.1572,67.2616,1.0,1.0,1.0
88.6901,66.9837,1.0,1.0,1.0
76.2505,65.3892,1.0,1.0,1.0
72.5256,64.6337,1.0,1.0,1.0
69.0362,63.7832,1.0,1.0,1.0
65.7843,62.8481,1.0,1.0,1.0
62.7652,61.8384,1.0,1.0,1.0
59.9697,60.7636,1.0,1.0,1.0
57.3859,59.6325,1.0,1.0,1.0
55.0,58.453,1.0,1.0,1.0
52.7974,57.2322,1.0,1.0,1.0
50.7636,55.9766,1.0,1.0,1.0
48.8845,54.6919,1.0,1.0,1.0
47.1467,53.3833,1.0,1.0,1.0
45.5377,52.0552,1.0,1.0,1.0
44.0459,50.7116,1.0,1.0,1.0
42.6609,49.3561,1.0,1.0,1.0
41.373,47.9919,1.0,1.0,1.0
40.1735,46.6218,1.0,1.0,1.0
39.0546,45.2482,1.0,1.0,1.0
36.1139,41.1277,1.0,1.0,1.0
35.2532,39.7602,1.0,1.0,1.0
34.444,38.3982,1.0,1.0,1.0
33.6821,37.0429,1.0,1.0,1.0
147.3859,59.6325,1.0,1.0,1.0
145.0,60.869,1.0,1.0,1.0
142.3974,62.0591,0.8497005988023952,0.7640718562874251,0.7637724550898204
139.5597,63.1944,0.7892215568862275,0.6817365269461078,0.7053892215568862
136.4692,64.2653,0.5982035928143713,0.4631736526946108,0.4682634730538922
133.1113,65.2615,0.8577844311377245,0.7790419161676647,0.7754491017964071
129.4759,66.1716,0.9422155688622754,0.8425149700598802,0.8562874251497006
125.56,66.9837,1.0,1.0,1.0
121.3706,67.6855,1.0,1.0,1.0
116.9275,68.2649,1.0,1.0,1.0
112.2648,68.7108,1.0,1.0,1.0
107.4314,69.0139,1.0,1.0,1.0
102.4896,69.1672,1.0,1.0,1.0
97.5104,69.1672,0.9263473053892216,0.7269461077844311,0.7227544910179641
92.5686,69.0139,0.968562874251497,0.865568862275449,0.8688622754491018
87.7352,68.7108,1.0,1.0,1.0
83.0725,68.2649,1.0,1.0,1.0
74.44,66.9837,1.0,1.0,1.0
70.5241,66.1716,1.0,1.0,1.0
66.8887,65.2615,1.0,1.0,1.0
63.5308,64.2653,1.0,1.0,1.0
60.4403,63.1944,1.0,1.0,1.0
57.6026,62.0591,1.0,1.0,1.0
55.0,60.869,1.0,1.0,1.0
52.6141,59.6325,1.0,1.0,1.0
50.4261,58.3571,1.0,1.0,1.0
48.4181,57.0492,1.0,1.0,1.0
46.573,55.7149,1.0,1.0,1.0
44.8753,54.3591,1.0,1.0,1.0
43.3106,52.9863,1.0,1.0,1.0
41.866,51.6005,1.0,1.0,1.0
40.5297,50.2051,1.0,1.0,1.0
39.2914,48.8031,1.0,1.0,1.0
38.1416,47.3973,1.0,1.0,1.0
34.2744,41.7788,1.0,1.0,1.0
33.459,40.3842,1.0,1.0,1.0
32.6938,38.9965,1.0,1.0,1.0
31.9745,37.6169,1.0,1.0,1.0
152.125,59.4322,1.0,1.0,1.0
149.9697,60.7636,1.0,1.0,1.0
147.6026,62.0591,0.5029940119760479,0.36766467065868264,0.37005988023952097
145.0,63.3109,0.6101796407185629,0.5209580838323353,0.5275449101796407
142.1376,64.5102,0.5098802395209581,0.49610778443113773,0.4991017964071856
138.991,65.6469,0.3092814371257485,0.3008982035928144,0.30359281437125746
135.5377,66.7095,1.0,1.0,1.0
131.7595,67.6855,0.7173652694610778,0.5631736526946107,0.5494011976047904
127.646,68.5611,1.0,1.0,1.0
123.1986,69.3217,1.0,1.0,1.0
118.4349,69.9528,1.0,1.0,1.0
113.3925,70.4406,1.0,1.0,1.0
108.1301,70.7731,1.0,1.0,1.0
102.7263,70.9418,1.0,1.0,1.0
91.8699,70.7731,1.0,1.0,1.0
86.6075,70.4406,1.0,1.0,1.0
81.5651,69.9528,1.0,1.0,1.0
76.8014,69.3217,1.0,1.0,1.0
72.354,68.5611,1.0,1.0,1.0
68.2405,67.6855,1.0,1.0,1.0
64.4623,66.7095,1.0,1.0,1.0
61.009,65.6469,1.0,1.0,1.0
57.8624,64.5102,1.0,1.0,1.0
55.0,63.3109,1.0,1.0,1.0
52.3974,62.0591,1.0,1.0,1.0
50.0303,60.7636,1.0,1.0,1.0
47.875,59.4322,1.0,1.0,1.0
45.9097,58.0713,1.0,1.0,1.0
44.1145,56.687,1.0,1.0,1.0
42.4712,55.2841,1.0,1.0,1.0
40.9638,53.867,1.0,1.0,1.0
39.5778,52.4395,1.0,1.0,1.0
38.3008,51.0049,1.0,1.0,1.0
37.1213,49.5661,1.0,1.0,1.0
36.0296,48.1256,1.0,1.0,1.0
35.0169,46.6857,1.0,1.0,1.0
34.0755,45.2482,1.0,1.0,1.0
31.6148,40.9669,1.0,1.0,1.0
30.8978,39.5548,1.0,1.0,1.0
30.2249,38.152,1.0,1.0,1.0
29.5923,36.7595,1.0,1.0,1.0
154.8658,60.4501,1.0,1.0,1.0
152.7652,61.8384,1.0,1.0,1.0
150.4403,63.1944,1.0,1.0,1.0
147.8624,64.5102,0.7272455089820359,0.6335329341317365,0.6347305389221557
145.0,65.7769,0.3532934131736527,0.2634730538922156,0.274251497005988
141.8202,66.9837,0.7374251497005988,0.5667664670658683,0.5739520958083832
138.2902,68.1185,0.38053892215568863,0.2688622754491018,0.2754491017964072
134.3803,69.1672,1.0,1.0,1.0
130.0686,70.1139,1.0,1.0,1.0
125.3462,70.9418,1.0,1.0,1.0
120.2249,71.6329,0.6904191616766467,0.3874251497005988,0.4023952095808383
114.7436,72.17,1.0,1.0,1.0
108.9726,72.5379,1.0,1.0,1.0
103.0128,72.7249,1.0,1.0,1.0
96.9872,72.7249,1.0,1.0,1.0
91.0274,72.5379,1.0,1.0,1.0
74.6538,70.9418,1.0,1.0,1.0
69.9314,70.1139,1.0,1.0,1.0
61.7098,68.1185,1.0,1.0,1.0
58.1798,66.9837,1.0,1.0,1.0
55.0,65.7769,1.0,1.0,1.0
52.1376,64.5102,1.0,1.0,1.0
49.5597,63.1944,1.0,1.0,1.0
47.2348,61.8384,1.0,1.0,1.0
45.1342,60.4501,1.0,1.0,1.0
43.2317,59.0361,1.0,1.0,1.0
41.5043,57.6019,1.0,1.0,1.0
39.9315,56.1525,1.0,1.0,1.0
38.4956,54.6919,1.0,1.0,1.0
37.1811,53.2238,1.0,1.0,1.0
35.9744,51.7513,1.0,1.0,1.0
34.8637,50.2769,1.0,1.0,1.0
33.8387,48.8031,1.0,1.0,1.0
32.8906,47.3319,1.0,1.0,1.0
29.0577,40.0707,1.0,1.0,1.0
28.4349,38.6462,1.0,1.0,1.0
155.7843,62.8481,1.0,1.0,1.0
153.5308,64.2653,1.0,1.0,1.0
151.009,65.6469,1.0,1.0,1.0
148.1798,66.9837,0.4110778443113772,0.19790419161676648,0.18383233532934132
145.0,68.2649,1.0,1.0,1.0
141.4237,69.4775,1.0,1.0,1.0
137.4054,70.6061,1.0,1.0,1.0
127.8973,72.5379,0.870059880239521,0.5748502994011976,0.5386227544910179
122.3801,73.2994,0.6461077844311377,0.34820359281437124,0.3326347305389222
103.3665,74.5157,1.0,1.0,1.0
96.6335,74.5157,0.7473053892215569,0.48293413173652694,0.47155688622754494
89.992,74.3061,0.6221556886227545,0.3218562874251497,0.3122754491017964
55.0,68.2649,1.0,1.0,1.0
51.8202,66.9837,1.0,1.0,1.0
48.991,65.6469,1.0,1.0,1.0
46.4692,64.2653,1.0,1.0,1.0
44.2157,62.8481,1.0,1.0,1.0
42.1957,61.4029,1.0,1.0,1.0
40.3791,59.936,1.0,1.0,1.0
38.7398,58.453,1.0,1.0,1.0
37.2553,56.9582,1.0,1.0,1.0
35.9065,55.4556,1.0,1.0,1.0
34.6769,53.9484,1.0,1.0,1.0
33.5523,52.4395,1.0,1.0,1.0
32.5206,50.9313,1.0,1.0,1.0
31.5713,49.426,1.0,1.0,1.0
30.6955,47.9253,1.0,1.0,1.0
29.8852,46.4309,1.0,1.0,1.0
29.1336,44.9442,1.0,1.0,1.0
27.1759,40.5421,1.0,1.0,1.0
26.607,39.0973,1.0,1.0,1.0
162.6501,60.7636,1.0,1.0,1.0
160.9454,62.2819,1.0,1.0,1.0
159.0362,63.7832,1.0,1.0,1.0
156.8887,65.2615,1.0,1.0,1.0
154.4623,66.7095,1.0,1.0,1.0
151.7098,68.1185,1.0,1.0,1.0
148.5763,69.4775,0.16796407185628742,0.05898203592814371,0.054790419161676644
145.0,70.7731,1.0,1.0,1.0
140.9144,71.9891,1.0,1.0,1.0
111.3099,76.0752,0.8164670658682635,0.5568862275449101,0.5440119760479042
103.8141,76.3131,0.8410179640718562,0.5625748502994012,0.5580838323353293
43.1113,65.2615,1.0,1.0,1.0
40.9638,63.7832,1.0,1.0,1.0
39.0546,62.2819,1.0,1.0,1.0
37.3499,60.7636,1.0,1.0,1.0
35.821,59.2333,1.0,1.0,1.0
34.444,57.6951,1.0,1.0,1.0
33.1986,56.1525,1.0,1.0,1.0
32.0679,54.6084,1.0,1.0,1.0
31.0375,53.0653,1.0,1.0,1.0
30.0952,51.5254,1.0,1.0,1.0
29.2307,49.9906,1.0,1.0,1.0
28.4349,48.4625,1.0,1.0,1.0
27.7004,46.9425,1.0,1.0,1.0
27.0205,45.432,1.0,1.0,1.0
26.3895,43.9319,1.0,1.0,1.0
25.8025,42.4433,1.0,1.0,1.0
165.8545,61.511,1.0,1.0,1.0
164.29,63.0784,1.0,1.0,1.0
162.5256,64.6337,1.0,1.0,1.0
160.5241,66.1716,1.0,1.0,1.0
155.6197,69.1672,1.0,1.0,1.0
152.5946,70.6061,0.7251497005988023,0.4547904191616767,0.41437125748502995
149.0856,71.9891,0.7215568862275449,0.4032934131736527,0.38293413173652696
39.4759,66.1716,1.0,1.0,1.0
37.4744,64.6337,1.0,1.0,1.0
35.71,63.0784,1.0,1.0,1.0
34.1455,61.511,1.0,1.0,1.0
32.751,59.936,1.0,1.0,1.0
31.5014,58.3571,1.0,1.0,1.0
30.3764,56.7771,1.0,1.0,1.0
29.359,55.1987,1.0,1.0,1.0
28.4349,53.6241,1.0,1.0,1.0
27.5924,52.0552,1.0,1.0,1.0
26.8214,50.4935,1.0,1.0,1.0
26.1134,48.9404,1.0,1.0,1.0
25.4612,47.3973,1.0,1.0,1.0
24.8586,45.8651,1.0,1.0,1.0
24.3003,44.3448,1.0,1.0,1.0
23.7816,42.8373,1.0,1.0,1.0
23.2986,41.3433,1.0,1.0,1.0
22.8477,39.8634,1.0,1.0,1.0
170.4633,60.5542,1.0,1.0,1.0
169.2277,62.1703,1.0,1.0,1.0
167.8337,63.7832,1.0,1.0,1.0
166.2505,65.3892,1.0,1.0,1.0
164.44,66.9837,0.6532934131736527,0.4607784431137725,0.4494011976047904
159.9314,70.1139,1.0,1.0,1.0
37.646,68.5611,1.0,1.0,1.0
35.56,66.9837,1.0,1.0,1.0
32.1663,63.7832,1.0,1.0,1.0
30.7723,62.1703,1.0,1.0,1.0
29.5367,60.5542,1.0,1.0,1.0
28.4349,58.938,1.0,1.0,1.0
27.4472,57.3241,1.0,1.0,1.0
26.5571,55.7149,1.0,1.0,1.0
25.7512,54.112,1.0,1.0,1.0
25.0184,52.517,1.0,1.0,1.0
24.3493,50.9313,1.0,1.0,1.0
23.7363,49.3561,1.0,1.0,1.0
23.1726,47.7924,1.0,1.0,1.0
22.6526,46.2411,1.0,1.0,1.0
22.1715,44.7031,1.0,1.0,1.0
21.7251,43.1789,1.0,1.0,1.0
21.3099,41.6694,1.0,1.0,1.0
172.7585,62.7337,1.0,1.0,1.0
171.5651,64.3874,1.0,1.0,1.0
170.2011,66.0392,1.0,1.0,1.0
168.6294,67.6855,0.8658682634730539,0.7529940119760479,0.7598802395209581
166.8014,69.3217,1.0,1.0,1.0
33.1986,69.3217,1.0,1.0,1.0
31.3706,67.6855,1.0,1.0,1.0
29.7989,66.0392,1.0,1.0,1.0
28.4349,64.3874,1.0,1.0,1.0
27.2415,62.7337,1.0,1.0,1.0
26.1892,61.0812,1.0,1.0,1.0
25.2551,59.4322,1.0,1.0,1.0
24.4208,57.7887,1.0,1.0,1.0
23.6713,56.1525,1.0,1.0,1.0
22.9946,54.525,1.0,1.0,1.0
22.3808,52.9076,1.0,1.0,1.0
21.8215,51.3012,1.0,1.0,1.0
21.3099,49.707,1.0,1.0,1.0
20.8403,48.1256,1.0,1.0,1.0
20.4077,46.558,1.0,1.0,1.0
20.008,45.0047,1.0,1.0,1.0
19.6375,43.4664,1.0,1.0,1.0
173.0725,68.2649,0.88562874251497,0.6775449101796407,0.6547904191616767
28.4349,69.9528,1.0,1.0,1.0
26.9275,68.2649,1.0,1.0,1.0
25.6422,66.5738,1.0,1.0,1.0
23.5704,63.1944,1.0,1.0,1.0
22.7244,61.511,1.0,1.0,1.0
20.1755,54.8599,1.0,1.0,1.0
19.6888,53.2238,1.0,1.0,1.0
19.2461,51.6005,1.0,1.0,1.0
18.8418,49.9906,1.0,1.0,1.0
18.4711,48.3948,1.0,1.0,1.0
18.1301,46.8138,1.0,1.0,1.0
17.8153,45.2482,1.0,1.0,1.0
177.7352,68.7108,0.9526946107784431,0.8601796407185629,0.8727544910179641
22.2648,68.7108,1.0,1.0,1.0
21.3099,66.9837,1.0,1.0,1.0
20.4915,65.2615,1.0,1.0,1.0
19.7824,63.5459,1.0,1.0,1.0
16.953,53.4633,1.0,1.0,1.0
16.6325,51.8269,1.0,1.0,1.0
16.3402,50.2051,1.0,1.0,1.0
16.0725,48.5983,1.0,1.0,1.0
15.8263,47.0071,1.0,1.0,1.0
15.5993,45.432,1.0,1.0,1.0
15.3893,43.8733,1.0,1.0,1.0
16.8428,67.2616,0.475748502994012,0.16856287425149702,0.16437125748502995
15.9061,63.7832,1.0,1.0,1.0
15.5275,62.0591,1.0,1.0,1.0
15.1944,60.3464,1.0,1.0,1.0
14.8991,58.6459,1.0,1.0,1.0
14.6355,56.9582,1.0,1.0,1.0
14.1849,53.6241,1.0,1.0,1.0
13.9909,51.9789,1.0,1.0,1.0
13.8141,50.3489,1.0,1.0,1.0
13.6522,48.7347,1.0,1.0,1.0
13.5035,47.1366,1.0,1.0,1.0
11.8476,62.1703,1.0,1.0,1.0
11.7357,60.4501,1.0,1.0,1.0
11.6366,58.7429,1.0,1.0,1.0
11.4688,55.3697,1.0,1.0,1.0
11.3972,53.7049,1.0,1.0,1.0
11.3322,52.0552,1.0,1.0,1.0
11.273,50.4211,1.0,1.0,1.0
11.2189,48.8031,1.0,1.0,1.0
11.1691,47.2016,0.8005988023952095,0.40688622754491016,0.4808383233532934
11.1233,45.6169,0.1404191616766467,0.05059880239520958,0.06497005988023952
11.0809,44.0493,1.0,1.0,1.0
11.0416,42.4993,1.0,1.0,1.0
8.1524,62.1703,0.9700598802395209,0.8526946107784431,0.8344311377245509
8.2643,60.4501,0.5676646706586826,0.10808383233532934,0.10359281437125749
8.5312,55.3697,1.0,1.0,1.0
8.6028,53.7049,1.0,1.0,1.0
8.6678,52.0552,1.0,1.0,1.0
8.727,50.4211,1.0,1.0,1.0
8.7811,48.8031,1.0,1.0,1.0
8.9191,44.0493,1.0,1.0,1.0
-163.6598,65.5176,1.0,1.0,1.0
-163.1572,67.2616,1.0,1.0,1.0
-162.5686,69.0139,0.8293413173652695,0.7239520958083833,0.7140718562874252
4.8056,60.3464,0.9431137724550899,0.6718562874251497,0.6622754491017964
6.0091,51.9789,1.0,1.0,1.0
6.1859,50.3489,1.0,1.0,1.0
6.3478,48.7347,1.0,1.0,1.0
6.4965,47.1366,1.0,1.0,1.0
6.6335,45.5551,1.0,1.0,1.0
-159.5085,65.2615,1.0,1.0,1.0
-157.7352,68.7108,0.4158682634730539,0.4245508982035928,0.43952095808383235
-156.6075,70.4406,1.0,1.0,1.0
3.6598,50.2051,1.0,1.0,1.0
3.9275,48.5983,1.0,1.0,1.0
4.1737,47.0071,1.0,1.0,1.0
4.4007,45.432,1.0,1.0,1.0
4.6107,43.8733,1.0,1.0,1.0
-156.4296,63.1944,1.0,1.0,1.0
-155.4655,64.8827,1.0,1.0,1.0
-154.3578,66.5738,1.0,1.0,1.0
-153.0725,68.2649,0.04610778443113772,0.09281437125748503,0.08532934131736528
-151.5651,69.9528,1.0,1.0,1.0
0.3112,53.2238,1.0,1.0,1.0
0.7539,51.6005,1.0,1.0,1.0
1.1582,49.9906,1.0,1.0,1.0
1.5289,48.3948,1.0,1.0,1.0
1.8699,46.8138,1.0,1.0,1.0
2.1847,45.2482,1.0,1.0,1.0
2.4762,43.6983,1.0,1.0,1.0
-155.5792,57.7887,0.9245508982035928,0.6419161676646706,0.6488023952095808
-154.7449,59.4322,0.5931137724550898,0.37634730538922156,0.4095808383233533
-153.8108,61.0812,0.6910179640718563,0.38862275449101796,0.37335329341317364
-150.2011,66.0392,1.0,1.0,1.0
-148.6294,67.6855,0.48413173652694613,0.3341317365269461,0.29850299401197605
-146.8014,69.3217,0.11047904191616767,0.1125748502994012,0.11736526946107785
-4.4208,57.7887,1.0,1.0,1.0
-3.6713,56.1525,1.0,1.0,1.0
-2.9946,54.525,1.0,1.0,1.0
-2.3808,52.9076,1.0,1.0,1.0
-1.8215,51.3012,1.0,1.0,1.0
-0.8403,48.1256,1.0,1.0,1.0
-0.4077,46.558,1.0,1.0,1.0
-0.008,45.0047,1.0,1.0,1.0
-150.4633,60.5542,0.7125748502994012,0.09161676646706587,0.08293413173652694
-149.2277,62.1703,0.12095808383233533,0.1497005988023952,0.1377245508982036
-147.8337,63.7832,0.9634730538922156,0.7898203592814371,0.7769461077844312
-146.2505,65.3892,1.0,1.0,1.0
-144.44,66.9837,1.0,1.0,1.0
-142.354,68.5611,0.22694610778443114,0.22634730538922157,0.2218562874251497
-5.7512,54.112,1.0,1.0,1.0
-3.1726,47.7924,1.0,1.0,1.0
-145.8545,61.511,0.13053892215568863,0.30538922155688625,0.305688622754491
-142.5256,64.6337,1.0,1.0,1.0
-140.5241,66.1716,0.6362275449101796,0.31107784431137725,0.3254491017964072
-138.2405,67.6855,0.5892215568862276,0.3398203592814371,0.33622754491017964
-135.6197,69.1672,1.0,1.0,1.0
-125.0,73.2994,0.7419161676646706,0.6158682634730539,0.6251497005988024
-8.4349,53.6241,1.0,1.0,1.0
-7.5924,52.0552,1.0,1.0,1.0
-136.8887,65.2615,0.520059880239521,0.3020958083832335,0.2952095808383233
-134.4623,66.7095,0.7065868263473054,0.4559880239520958,0.437125748502994
-131.7098,68.1185,1.0,1.0,1.0
-128.5763,69.4775,1.0,1.0,1.0
-120.9144,71.9891,0.8059880239520958,0.6718562874251497,0.6790419161676646
-116.2538,73.1056,0.755688622754491,0.4934131736526946,0.48502994011976047
-135.7843,62.8481,1.0,1.0,1.0
-133.5308,64.2653,0.4227544910179641,0.25299401197604793,0.24461077844311377
-131.009,65.6469,0.35508982035928144,0.20119760479041915,0.21077844311377245
-128.1798,66.9837,1.0,1.0,1.0
-125.0,68.2649,0.7341317365269461,0.4182634730538922,0.42694610778443115
-121.4237,69.4775,0.8817365269461078,0.7212574850299401,0.7086826347305389
-117.4054,70.6061,0.26017964071856287,0.16227544910179642,0.1592814371257485
-112.9052,71.6329,0.767065868263473,0.5649700598802395,0.5568862275449101
-107.8973,72.5379,0.951497005988024,0.8134730538922156,0.811377245508982
-136.7683,59.0361,0.9997005988023953,0.755688622754491,0.7796407185628742
-134.8658,60.4501,0.30359281437125746,0.08203592814371258,0.09011976047904191
-132.7652,61.8384,1.0,1.0,1.0
-130.4403,63.1944,0.35718562874251497,0.21736526946107784,0.20508982035928144
-127.8624,64.5102,0.11107784431137725,0.07574850299401198,0.07395209580838323
-125.0,65.7769,1.0,1.0,1.0
-121.8202,66.9837,1.0,1.0,1.0
-118.2902,68.1185,1.0,1.0,1.0
-114.3803,69.1672,0.6805389221556887,0.4278443113772455,0.4341317365269461
-110.0686,70.1139,0.9104790419161677,0.7167664670658682,0.7200598802395209
-105.3462,70.9418,0.661377245508982,0.551497005988024,0.5550898203592814
-134.0903,58.0713,0.3,0.08832335329341318,0.06916167664670658
-129.9697,60.7636,1.0,1.0,1.0
-127.6026,62.0591,0.3161676646706587,0.18353293413173652,0.17964071856287425
-125.0,63.3109,0.49011976047904193,0.19011976047904192,0.18682634730538922
-122.1376,64.5102,1.0,1.0,1.0
-118.991,65.6469,1.0,1.0,1.0
-115.5377,66.7095,1.0,1.0,1.0
-111.7595,67.6855,1.0,1.0,1.0
-107.646,68.5611,0.8769461077844312,0.5664670658682635,0.5577844311377246
-103.1986,69.3217,0.7413173652694611,0.49670658682634733,0.5245508982035928
-93.3925,70.4406,0.46407185628742514,0.42604790419161676,0.4176646706586826
-88.1301,70.7731,0.7703592814371257,0.7461077844311377,0.7473053892215569
-133.427,55.7149,0.05808383233532934,0.25479041916167666,0.25389221556886227
-131.5819,57.0492,0.6844311377245509,0.7122754491017964,0.6221556886227545
-129.5739,58.3571,0.6281437125748504,0.5158682634730539,0.5182634730538922
-125.0,60.869,0.47095808383233534,0.21347305389221558,0.1967065868263473
-122.3974,62.0591,1.0,1.0,1.0
-119.5597,63.1944,1.0,1.0,1.0
-116.4692,64.2653,1.0,1.0,1.0
-113.1113,65.2615,1.0,1.0,1.0
-109.4759,66.1716,0.5452095808383234,0.31646706586826345,0.3149700598802395
-105.56,66.9837,0.5071856287425149,0.27095808383233533,0.30419161676646705
-101.3706,67.6855,0.9101796407185628,0.6856287425149701,0.6766467065868264
-96.9275,68.2649,0.36437125748502996,0.1937125748502994,0.18353293413173652
-92.2648,68.7108,0.24610778443113773,0.2278443113772455,0.23263473053892217
-82.4896,69.1672,0.5553892215568862,0.4437125748502994,0.4544910179640719
-129.2364,55.9766,0.04431137724550898,0.4718562874251497,0.47065868263473054
-127.2026,57.2322,0.36736526946107784,0.18353293413173652,0.1661676646706587
-125.0,58.453,0.8335329341317366,0.5508982035928144,0.5266467065868263
-122.6141,59.6325,1.0,1.0,1.0
-120.0303,60.7636,1.0,1.0,1.0
-117.2348,61.8384,1.0,1.0,1.0
-114.2157,62.8481,1.0,1.0,1.0
-110.9638,63.7832,1.0,1.0,1.0
-107.4744,64.6337,1.0,1.0,1.0
-103.7495,65.3892,1.0,1.0,1.0
-99.7989,66.0392,1.0,1.0,1.0
-95.6422,66.5738,0.37065868263473056,0.16766467065868262,0.16976047904191616
-91.3099,66.9837,0.3374251497005988,0.2562874251497006,0.28023952095808385
-86.8428,67.2616,0.5377245508982036,0.3838323353293413,0.38083832335329343
-82.2906,67.4019,0.7374251497005988,0.48982035928143713,0.5023952095808383
-128.9452,53.6241,0.9916167664670659,0.7335329341317365,0.7505988023952096
-122.7974,57.2322,1.0,1.0,1.0
-120.4261,58.3571,1.0,1.0,1.0
-117.875,59.4322,1.0,1.0,1.0
-115.1342,60.4501,1.0,1.0,1.0
-112.1957,61.4029,1.0,1.0,1.0
-109.0546,62.2819,1.0,1.0,1.0
-105.71,63.0784,1.0,1.0,1.0
-102.1663,63.7832,1.0,1.0,1.0
-98.4349,64.3874,1.0,1.0,1.0
-94.5345,64.8827,0.5164670658682635,0.16826347305389222,0.16467065868263472
-90.4915,65.2615,0.19790419161676648,0.06526946107784432,0.07125748502994012
